01	-13596960.369752	22238965.582697	4667392.580314	126900.000000
01	-13596837.916430	22023582.493472	5595406.572686	127200.000000
01	-13587085.917719	21775975.668848	6512612.213592	127500.000000
01	-13569129.215381	21496114.293432	7417237.666980	127800.000000
01	-13544403.966863	21184077.763012	8307535.610685	128100.000000
01	-13514350.727932	20840055.882945	9181786.701523	128400.000000
01	-13480407.528459	20464348.595401	10038302.982531	128700.000000
01	-13444002.972515	20057365.236474	10875431.224921	129000.000000
01	-13406549.393795	19619623.326289	11691556.197486	129300.000000
01	-13369436.097139	19151746.897388	12485103.856384	129600.000000
01	-13334022.716491	18654464.368713	13254544.448425	129900.000000
01	-13301632.719069	18128605.974619	13998395.521229	130200.000000
01	-13273547.084838	17575100.760296	14715224.833839	130500.000000
01	-13250998.189525	16994973.156991	15403653.161683	130800.000000
01	-13235163.918459	16389339.152241	16062356.990000	131100.000000
01	-13227162.037429	15759402.072182	16690071.090185	131400.000000
01	-13228044.845535	15106447.994715	17285590.973794	131700.000000
01	-13238794.133682	14431840.813914	17847775.219266	132000.000000
01	-13260316.470944	13737016.977626	18375547.666774	132300.000000
01	-13293438.839487	13023479.921630	18867899.476918	132600.000000
01	-13338904.637108	12292794.225018	19323891.049366	132900.000000
01	-13397370.064781	11546579.512668	19742653.797875	133200.000000
01	-13469400.914756	10786504.131752	20123391.778493	133500.000000
01	-13555469.772997	10014278.630158	20465383.168116	133800.000000
01	-13655953.647769	9231649.065498	20767981.590937	134100.000000
01	-13771132.034289	8440390.174082	21030617.290693	134400.000000
01	-13901185.423357	7642298.429745	21252798.146990	134700.000000
01	-14046194.259872	6839185.022827	21434110.534361	135000.000000
01	-14206138.355126	6032868.789856	21574220.023056	135300.000000
01	-14380896.754716	5225169.124611	21672871.920965	135600.000000
01	-14570248.061908	4417898.901230	21729891.656388	135900.000000
01	-14773871.214248	3612857.439835	21745185.001765	136200.000000
01	-14991346.709225	2811823.544901	21718738.138785	136500.000000
01	-15222158.272832	2016548.646139	21650617.565655	136800.000000
01	-15465694.962914	1228750.071108	21540969.847638	137100.000000
01	-15721253.697350	450104.478106	21390021.212278	137400.000000
01	-15988042.195255	-317758.522934	21198076.991047	137700.000000
01	-16265182.317628	-1073262.534721	20965520.909452	138000.000000
01	-16551713.792204	-1814890.296284	20692814.227921	138300.000000
01	-16846598.305618	-2541189.341399	20380494.736061	138600.000000
01	-17148723.944469	-3250777.368373	20029175.603161	138900.000000
01	-17456909.965433	-3942347.299100	19639544.088034	139200.000000
01	-17769911.873214	-4614672.006754	19212360.111568	139500.000000
01	-18086426.783872	-5266608.692957	18748454.695553	139800.000000
01	-18405099.049924	-5897102.896835	18248728.271562	140100.000000
01	-18724526.122578	-6505192.120033	17714148.863896	140400.000000
01	-19043264.625517	-7090009.053424	17145750.150746	140700.000000
01	-19359836.613850	-7650784.393009	16544629.407927	141000.000000
01	-19672735.991145	-8186849.234288	15911945.339690	141300.000000
01	-19980435.056871	-8697637.036192	15248915.801272	141600.000000
01	-20281391.156121	-9182685.147525	14556815.417954	141900.000000
01	-20574053.403142	-9641635.890717	13836973.105569	142200.000000
01	-20856869.449986	-10074237.199573	13090769.497461	142500.000000
01	-21128292.271464	-10480342.809567	12319634.283027	142800.000000
01	-21386786.937646	-10859912.001130	11525043.463059	143100.000000
01	-21630837.345239	-11213008.898194	10708516.527181	143400.000000
01	-21858952.879453	-11539801.326166	9871613.558726	143700.000000
01	-22069674.978326	-11840559.235238	9015932.272501	144000.000000
01	-22261583.571941	-12115652.696799	8143104.990878	144300.000000
01	-22433303.369568	-12365549.482402	7254795.563748	144600.000000
01	-22583509.968450	-12590812.236468	6352696.237874	144900.000000
02	11506979.303069	21553797.230979	11283355.428622	57600.000000
02	11136889.206160	21326653.402338	12064588.318378	57900.000000
02	10741428.495072	21087228.898751	12823626.441402	58200.000000
02	10320633.086628	20836965.960769	13559077.512030	58500.000000
02	9874635.002995	20577314.901828	14269591.256820	58800.000000
02	9403662.567836	20309728.015401	14953861.579691	59100.000000
02	8908040.228070	20035653.491803	15610628.667885	59400.000000
02	8388188.001699	19756529.367054	16238681.037409	59700.000000
02	7844620.553339	19473777.526124	16836857.516546	60000.000000
02	7277945.900320	19188797.782694	17404049.165962	60300.000000
02	6688863.753430	18902962.057383	17939201.133816	60600.000000
02	6078163.497558	18617608.676108	18441314.444232	60900.000000
02	5446721.818729	18334036.809896	18909447.717346	61200.000000
02	4795499.985145	18053501.077128	19342718.819047	61500.000000
02	4125540.791075	17777206.328695	19740306.438420	61800.000000
02	3437965.173573	17506302.636100	20101451.590761	62100.000000
02	2733968.513140	17241880.501933	20425459.043918	62400.000000
02	2014816.630599	16984966.311572	20711698.665578	62700.000000
02	1281841.493533	16736518.044231	20959606.689012	63000.000000
02	536436.646759	16497421.260797	21168686.894623	63300.000000
02	-219947.617670	16268485.385044	21338511.704562	63600.000000
02	-985809.334353	16050440.293977	21468723.187540	63900.000000
02	-1759600.164788	15843933.232131	21559033.970837	64200.000000
02	-2539730.905420	15649526.063664	21609228.056434	64500.000000
02	-3324577.184037	15467692.875015	21619161.538080	64800.000000
02	-4112485.324153	15298817.939814	21588763.216031	65100.000000
02	-4901778.356155	15143194.056546	21518035.106126	65400.000000
02	-5690762.153223	15001021.268222	21407052.839820	65700.000000
02	-6477731.669250	14872405.972039	21255965.951755	66000.000000
02	-7260977.255345	14757360.425640	21064998.051433	66300.000000
02	-8038791.030841	14655802.655191	20834446.875570	66600.000000
02	-8809473.284207	14567556.768998	20564684.217727	66900.000000
02	-9571338.878774	14492353.678910	20256155.731889	67200.000000
02	-10322723.637784	14429832.230154	19909380.606719	67500.000000
02	-11061990.682968	14379540.738658	19524951.107357	67800.000000
02	-11787536.700636	14340938.933253	19103531.981739	68100.000000
02	-12497798.109119	14313400.298476	18645859.728614	68400.000000
02	-13191257.101412	14296214.811961	18152741.724623	68700.000000
02	-13866447.536908	14288592.068682	17625055.208048	69000.000000
02	-14521960.656342	14289664.782545	17063746.117108	69300.000000
02	-15156450.594346	14298492.654062	16469827.780988	69600.000000
02	-15768639.664456	14314066.591090	15844379.462130	69900.000000
02	-16357323.391951	14335313.267820	15188544.748689	70200.000000
02	-16921375.270604	14361100.005520	14503529.796457	70500.000000
02	-17459751.220193	14390239.956759	13790601.420028	70800.000000
02	-17971493.722584	14421497.573207	13051085.033429	71100.000000
02	-18455735.615257	14453594.335463	12286362.440967	71400.000000
02	-18911703.522330	14485214.721790	11497869.479558	71700.000000
02	-19338720.904481	14515012.391148	10687093.514411	72000.000000
02	-19736210.710600	14541616.554493	9855570.790471	72300.000000
02	-20103697.615611	14563638.506999	9004883.642698	72600.000000
02	-20440809.830584	14579678.292642	8136657.568837	72900.000000
02	-20747280.473063	14588331.471489	7252558.169017	73200.000000
02	-21022948.487503	14588195.959060	6354287.957150	73500.000000
02	-21267759.107690	14577878.906340	5443583.049761	73800.000000
02	-21481763.855155	14556003.588285	4522209.738568	74100.000000
02	-21665120.069807	14521216.268208	3591960.953758	74400.000000
02	-21818089.971260	14472193.005048	2654652.625578	74700.000000
02	-21941039.251672	14407646.370375	1712119.952482	75000.000000
02	-22034435.203294	14326332.041982	766213.584705	75300.000000
02	-22098844.386315	14227055.241150	-181204.267286	75600.000000
02	-22134929.845044	14108676.981024	-1128263.789441	75900.000000
02	-22143447.882855	13970120.094181	-2073091.575349	76200.000000
02	-22125244.408758	13810375.008235	-3013814.680988	76500.000000
02	-22081250.870808	13628505.239303	-3948564.711570	76800.000000
02	-22012479.793908	13423652.574385	-4875481.928617	77100.000000
02	-21920019.941780	13195041.915028	-5792719.365103	77400.000000
02	-21805031.125077	12941985.756246	-6698446.936235	77700.000000
02	-21668738.679663	12663888.276389	-7590855.533215	78000.000000
02	-21512427.641004	12360249.015564	-8468161.087215	78300.000000
02	-21337436.642470	12030666.122264	-9328608.590729	78600.000000
02	-21145151.566956	11674839.150083	-10170476.063449	78900.000000
02	-20936998.982753	11292571.388732	-10992078.449924	79200.000000
02	-20714439.395908	10883771.716013	-11791771.436392	79500.000000
02	-20478960.352419	10448455.959971	-12567955.174409	79800.000000
02	11194957.465416	21369149.879196	11934209.634360	144000.000000
02	10803849.087366	21131584.472960	12697093.753543	144300.000000
02	10387396.429798	20882929.054832	13436622.995338	144600.000000
02	9945714.845021	20624633.036216	14151439.839772	144900.000000
02	9479015.979110	20358148.865074	14840230.582806	145200.000000
02	8987607.658640	20084925.939495	15501727.452378	145500.000000
02	8471893.403321	19806404.549437	16134710.664156	145800.000000
02	7932371.565955	19524009.868976	16738010.415618	146100.000000
02	7369634.102382	19239146.021251	17310508.816959	146400.000000
02	6784364.975255	18953190.238074	17851141.757297	146700.000000
02	6177338.196729	18667487.135931	18358900.704514	147000.000000
02	5549415.516301	18383343.129766	18832834.436982	147300.000000
02	4901543.761258	18102021.005572	19272050.705316	147600.000000
02	4234751.838341	17824734.672381	19675717.822166	147900.000000
02	3550147.406411	17552644.113757	20043066.177952	148200.000000
02	2848913.231049	17286850.558331	20373389.680312	148500.000000
02	2132303.233132	17028391.888333	20666047.114912	148800.000000
02	1401638.244592	16778238.304389	20920463.425136	149100.000000
02	658301.485585	16537288.264120	21136130.908038	149400.000000
02	-96266.221560	16306364.711310	21312610.323837	149700.000000
02	-860571.485261	16086211.611533	21449531.916095	150000.000000
02	-1633073.607073	15877490.809239	21546596.339606	150300.000000
02	-2412190.055178	15680779.220293	21603575.492941	150600.000000
02	-3196302.129681	15496566.372962	21620313.252465	150900.000000
02	-3983760.799480	15325252.309203	21596726.104580	151200.000000
02	-4772892.689663	15167145.856967	21532803.672885	151500.000000
02	-5562006.197547	15022463.283012	21428609.136850	151800.000000
02	-6349397.714725	14891327.334413	21284279.538622	152100.000000
02	-7133357.931812	14773766.675633	21100025.974501	152400.000000
02	-7912178.201918	14669715.726607	20876133.667678	152700.000000
02	-8684156.938326	14579014.905841	20612961.918829	153000.000000
02	-9447606.021376	14501411.281022	20310943.931197	153300.000000
02	-10200857.189115	14436559.628066	19970586.506912	153600.000000
02	-10942268.385966	14384023.897934	19592469.611362	153900.000000
02	-11670230.043431	14343279.088920	19177245.802597	154200.000000
02	-12383171.266685	14313713.520395	18725639.522877	154500.000000
02	-13079565.900900	14294631.502315	18238446.249731	154800.000000
02	-13757938.451162	14285256.393059	17716531.504051	155100.000000
02	-14416869.830070	14284734.036380	17160829.713088	155400.000000
02	-15055002.907341	14292136.566538	16572342.926458	155700.000000
02	-15671047.836184	14306466.568868	15952139.383629	156000.000000
02	-16263787.131718	14326661.581311	15301351.931734	156300.000000
02	-16832080.477383	14351598.920667	14621176.292941	156600.000000
02	-17374869.236041	14380100.815629	13912869.181069	156900.000000
02	-17891180.643419	14410939.826961	13177746.267593	157200.000000
02	-18380131.662544	14442844.533548	12417179.997706	157500.000000
02	-18840932.479037	14474505.461470	11632597.257610	157800.000000
02	-19272889.618397	14504581.231739	10825476.894801	158100.000000
02	-19675408.667880	14531704.900908	9997347.093671	158400.000000
02	-20047996.587092	14554490.467430	9149782.609377	158700.000000
02	-20390263.593130	14571539.515397	8284401.863543	159000.000000
02	-20701924.607892	14581447.966191	7402863.906011	159300.000000
02	-20982800.257069	14582812.907586	6506865.247504	159600.000000
02	-21232817.412365	14574239.468964	5598136.568731	159900.000000
02	-21452009.270578	14554347.710650	4678439.312119	160200.000000
02	-21640514.965370	14521779.494788	3749562.163028	160500.000000
02	-21798578.709808	14475205.304826	2813317.427948	160800.000000
02	-21926548.470099	14413330.980473	1871537.317818	161100.000000
02	-22024874.173279	14334904.334968	926070.145228	161400.000000
02	-22094105.454056	14238721.621683	-21223.555129	161700.000000
02	-22134888.948398	14123633.817437	-968474.972847	162000.000000
02	-22147965.143897	13988552.690470	-1913811.024573	162300.000000
02	-22134164.799347	13832456.621764	-2855358.402201	162600.000000
02	-22094404.948346	13654396.149375	-3791247.655120	162900.000000
02	-22029684.504084	13453499.206585	-4719617.294717	163200.000000
02	-21941079.484698	13228976.026006	-5638617.909029	163500.000000
02	-21829737.880823	12980123.683326	-6546416.275141	163800.000000
02	-21696874.188983	12706330.256074	-7441199.456708	164100.000000
02	-21543763.636485	12407078.574662	-8321178.873871	164400.000000
02	-21371736.125264	12081949.545008	-9184594.332696	164700.000000
02	-21182169.923865	11730625.024213	-10029718.001320	165000.000000
02	-20976485.138204	11352890.233098	-10854858.320018	165300.000000
02	-20756136.993158	10948635.691829	-11658363.832551	165600.000000
02	-20522608.958154	10517858.667407	-12438626.926392	165900.000000
03	-4559727.767854	24947947.455678	-8160302.306020	24300.000000
03	-4760346.679988	25160530.100711	-7282611.015269	24600.000000
03	-4945487.788738	25345759.640196	-6391076.385876	24900.000000
03	-5116086.569668	25502609.603523	-5487366.464582	25200.000000
03	-5273140.753794	25630134.053948	-4573179.823922	25500.000000
03	-5417705.480607	25727472.108770	-3650242.589795	25800.000000
03	-5550888.168549	25793852.147476	-2720305.361189	26100.000000
03	-5673843.122081	25828595.685596	-1785140.025557	26400.000000
03	-5787765.896051	25831120.893019	-846536.473916	26700.000000
03	-5893887.439594	25800945.736633	93700.779611	27000.000000
03	-5993468.043294	25737690.728458	1033756.068473	27300.000000
03	-6087791.114732	25641081.261825	1971806.128575	27600.000000
03	-6178156.808861	25510949.519720	2906023.730721	27900.000000
03	-6265875.540917	25347235.941092	3834581.383295	28200.000000
03	-6352261.410654	25149990.232758	4755655.097195	28500.000000
03	-6438625.567723	24919371.916469	5667428.204412	28800.000000
03	-6526269.548893	24655650.402777	6568095.220984	29100.000000
03	-6616478.618508	24359204.585519	7455865.744464	29400.000000
03	-6710515.144192	24030521.953034	8328968.375443	29700.000000
03	-6809612.040178	23670197.214566	9185654.652138	30000.000000
03	-6914966.310899	23278930.442815	10024202.986534	30300.000000
03	-7027732.727498	22857524.736063	10842922.590095	30600.000000
03	-7149017.669792	22406883.405910	11640157.376699	30900.000000
03	-7279873.165850	21928006.699240	12414289.830045	31200.000000
03	-7421291.160806	21421988.065654	13163744.822553	31500.000000
03	-7574198.045780	20890009.984228	13886993.372525	31800.000000
03	-7739449.476782	20333339.366034	14582556.326243	32100.000000
03	-7917825.512327	19753322.551418	15249007.951590	32400.000000
03	-8110026.097090	19151379.923499	15884979.429840	32700.000000
03	-8316666.917352	18529000.161754	16489162.232358	33000.000000
03	-8538275.652223	17887734.161838	17060311.369179	33300.000000
03	-8775288.642641	17229188.649951	17597248.496717	33600.000000
03	-9028047.998047	16555019.522072	18098864.872244	33900.000000
03	-9296799.158311	15866924.940231	18564124.143265	34200.000000
03	-9581688.926057	15166638.219638	18992064.960458	34500.000000
03	-9882763.981965	14455920.541971	19381803.403521	34800.000000
03	-10199969.892949	13736553.531323	19732535.209970	35100.000000
03	-10533150.620329	13010331.730381	20043537.797756	35400.000000
03	-10882048.532283	12279055.015110	20314172.073428	35700.000000
03	-11246304.921984	11544520.986799	20543884.018517	36000.000000
03	-11625461.029887	10808517.380538	20732206.047794	36300.000000
03	-12018959.565755	10072814.529236	20878758.134121	36600.000000
03	-12426146.723082	9339157.921998	20983248.695652	36900.000000
03	-12846274.675747	8609260.895186	21045475.242298	37200.000000
03	-13278504.543950	7884797.493684	21065324.779466	37500.000000
03	-13721909.813785	7167395.538884	21042773.968226	37800.000000
03	-14175480.192231	6458629.938614	20977889.042232	38100.000000
03	-14638125.876895	5760016.272743	20870825.482797	38400.000000
03	-15108682.217558	5073004.686473	20721827.454702	38700.000000
03	-15585914.744424	4398974.121402	20531227.006355	39000.000000
03	-16068524.536042	3739226.912349	20299443.038985	39300.000000
03	-16555153.898122	3094983.775644	20026980.050567	39600.000000
03	-17044392.322922	2467379.212179	19714426.661096	39900.000000
03	-17534782.697538	1857457.345983	19362453.926755	40200.000000
03	-18024827.728358	1266168.216415	18971813.451324	40500.000000
03	-18512996.548016	694364.539382	18543335.303924	40800.000000
03	-18997731.470577	142798.950186	18077925.752890	41100.000000
03	-19477454.860221	-387878.262203	17576564.826142	41400.000000
03	-19950576.078514	-897120.922465	17040303.708949	41700.000000
03	-20415498.475382	-1384488.233682	16470261.990410	42000.000000
03	-20870626.389106	-1849645.538140	15867624.770313	42300.000000
03	-21314372.121155	-2292364.575533	15233639.638319	42600.000000
03	-21745162.852254	-2712523.242575	14569613.537565	42900.000000
03	-22161447.466942	-3110104.860621	13876909.524903	43200.000000
03	-22561703.254874	-3485196.960337	13156943.440003	43500.000000
03	-22944442.458260	-3837989.594850	12411180.495491	43800.000000
03	-23308218.636152	-4168773.195009	11641131.800156	44100.000000
03	-23651632.817718	-4477935.982494	10848350.827099	44400.000000
03	-23973339.418203	-4765960.958436	10034429.838399	44700.000000
03	-24272051.892913	-5033422.487003	9200996.277584	45000.000000
03	-24546548.106308	-5280982.495032	8349709.140835	45300.000000
03	-24795675.395104	-5509386.310230	7482255.337427	45600.000000
03	-25018355.306127	-5719458.161787	6600346.049469	45900.000000
03	-25213587.991598	-5912096.368340	5705713.100530	46200.000000
03	-25380456.246430	-6088268.239211	4800105.342229	46500.000000
03	-25518129.174102	-6249004.715616	3885285.067314	46800.000000
03	-25625865.469594	-6395394.779192	2963024.457244	47100.000000
03	-25703016.309835	-6528579.655673	2035102.071703	47400.000000
03	-25749027.844026	-6649746.841837	1103299.386913	47700.000000
03	-25763443.278084	-6760123.984082	169397.389063	48000.000000
03	-25745904.549352	-6860972.636987	-764826.771414	48300.000000
03	-25696153.589455	-6953581.930153	-1697603.059511	48600.000000
03	-4506958.642897	24903917.054411	-8334896.502499	110400.000000
03	-4710703.654159	25121952.739783	-7460186.054922	110700.000000
03	-4898802.202727	25312844.333469	-6571300.941579	111000.000000
03	-5072177.131764	25475550.138632	-5669902.724721	111300.000000
03	-5231814.444861	25609108.074783	-4757684.076549	111600.000000
03	-5378758.516071	25712640.255889	-3836365.828826	111900.000000
03	-5514107.013895	25785357.260916	-2907693.914025	112200.000000
03	-5639005.558022	25826562.074358	-1973436.201362	112500.000000
03	-5754642.129219	25835653.675314	-1035379.231695	112800.000000
03	-5862241.254338	25812130.254740	-95324.855864	113100.000000
03	-5963057.989849	25755592.041791	844913.218313	113400.000000
03	-6058371.728779	25665743.721511	1783512.964514	113700.000000
03	-6149479.857243	25542396.427690	2718647.655336	114000.000000
03	-6237691.288028	25385469.296355	3648489.551469	114300.000000
03	-6324319.899825	25194990.567132	4571213.654803	114600.000000
03	-6410677.911728	24971098.221697	5485001.516936	114900.000000
03	-6498069.223540	24714040.150507	6388045.093988	115200.000000
03	-6587782.753163	24424173.841218	7278550.637951	115500.000000
03	-6681085.802960	24101965.584437	8154742.614244	115800.000000
03	-6779217.487415	23747989.194806	9014867.634584	116100.000000
03	-6883382.254689	23362924.247876	9857198.393760	116400.000000
03	-6994743.534744	22947553.835716	10680037.598426	116700.000000
03	-7114417.546599	22502761.846778	11481721.875621	117000.000000
03	-7243467.296971	22029529.778133	12260625.648358	117300.000000
03	-7382896.802047	21528933.090798	13015164.965321	117600.000000
03	-7533645.563412	21002137.121494	13743801.271513	117900.000000
03	-7696583.328227	20450392.566789	14445045.106508	118200.000000
03	-7872505.162614	19875030.558102	15117459.716939	118500.000000
03	-8062126.865882	19277457.348564	15759664.569815	118800.000000
03	-8266080.751656	18659148.635138	16370338.753416	119100.000000
03	-8484911.820246	18021643.541701	16948224.252655	119400.000000
03	-8719074.344684	17366538.290993	17492129.086105	119700.000000
03	-8968928.890724	16695479.595372	18000930.292252	120000.000000
03	-9234739.788860	16010157.798181	18473576.752978	120300.000000
03	-9516673.073991	15312299.799260	18909091.842843	120600.000000
03	-9814794.905828	14603661.799608	19306575.893363	120900.000000
03	-10129070.480464	13886021.901495	19665208.462173	121200.000000
03	-10459363.440774	13161172.601383	19984250.397773	121500.000000
03	-10805435.790506	12430913.213834	20263045.691423	121800.000000
03	-11166948.314007	11697042.265146	20501023.108636	122100.000000
03	-11543461.500652	10961349.895774	20697697.593758	122400.000000
03	-11934436.970098	10225610.310653	20852671.442093	122700.000000
03	-12339239.391613	9491574.316323	20965635.235166	123000.000000
03	-12757138.887855	8760961.983293	21036368.535768	123300.000000
03	-13187313.910673	8035455.471336	21064740.340582	123600.000000
03	-13628854.573833	7316692.054462	21050709.289322	123900.000000
03	-14080766.424912	6606257.381040	20994323.630464	124200.000000
03	-14541974.636183	5905679.003139	20895720.944763	124500.000000
03	-15011328.591958	5216420.207425	20755127.628895	124800.000000
03	-15487606.847707	4539874.178107	20572858.142636	125100.000000
03	-15969522.434270	3877358.520347	20349314.024057	125400.000000
03	-16455728.478732	3230110.170281	20084982.678218	125700.000000
03	-16944824.111877	2599280.715453	19780435.945816	126000.000000
03	-17435360.630855	1985932.146904	19436328.459142	126300.000000
03	-17925847.884454	1391033.061560	19053395.793529	126600.000000
03	-18414760.847523	815455.330851	18632452.423260	126900.000000
03	-18900546.350337	259971.248709	18174389.491583	127200.000000
03	-19381629.928271	-274748.830694	17680172.405094	127500.000000
03	-19856422.756866	-788138.357941	17150838.263292	127800.000000
03	-20323328.637383	-1279735.951391	16587493.134530	128100.000000
03	-20780750.998122	-1749186.256295	15991309.189998	128400.000000
03	-21227099.877176	-2196240.300841	15363521.707592	128700.000000
03	-21660798.852909	-2620755.352610	14705425.957774	129000.000000
03	-22080291.889226	-3022694.281542	14018373.983605	129300.000000
03	-22484050.063674	-3402124.438008	13303771.287183	129600.000000
03	-22870578.147524	-3759216.056921	12563073.434679	129900.000000
03	-23238421.008295	-4094240.201139	11797782.592044	130200.000000
03	-23586169.806547	-4407566.259470	11009444.003277	130500.000000
03	-23912467.960340	-4699659.016589	10199642.422919	130800.000000
03	-24216016.852364	-4971075.313987	9369998.514104	131100.000000
03	-24495581.256475	-5222460.322717	8522165.223179	131400.000000
03	-24749994.462180	-5454543.450211	7657824.141488	131700.000000
03	-24978163.077452	-5668133.904748	6778681.864462	132000.000000
03	-25179071.492156	-5864115.942322	5886466.357723	132300.000000
