Time	C/A obs		Time	C/A obs		Time	C/A obs		Time	C/A obs		Time	C/A obs		Time	C/A obs
46410	24698433.18040	50580	21837802.88340	54755	20244611.96140	58930	20411268.78140	63100	21771674.91440	67050	23553352.88340
46415	24694713.45340	50585	21834926.85240	54760	20243782.55540	58935	20412363.03140	63105	21773674.91440	67050	23555561.33640
46420	24690994.13340	50590	21832052.32040	54765	20242955.88340	58940	20413458.75840	63110	21775675.52340	67050	23557770.32840
46425	24687273.96140	50595	21829179.35940	54770	20242132.03140	58945	20414556.90640	63115	21777676.62540	67050	23559979.14840
46430	24683554.48440	50600	21826309.36740	54775	20241310.63340	58950	20415656.41440	63120	21779678.27340	67050	23562188.65640
46435	24679834.89840	50605	21823440.21940	54780	20240492.28940	58955	20416757.50040	63125	21781680.34440	67050	23564397.20340
46440	24676115.67240	50610	21820574.10940	54785	20239676.28140	58960	20417860.50040	63130	21783683.07040	67050	23566605.82040
46445	24672397.55540	50615	21817709.07040	54790	20238862.96140	58965	20418964.96940	63135	21785686.37540	67050	23568815.58640
46450	24668678.00040	50620	21814846.03140	54795	20238052.10940	58970	20420071.58640	63140	21787689.85240	67050	23571024.53940
46455	24664958.94540	50625	21811985.14140	54800	20237244.37540	58975	20421180.08640	63145	21789694.25040	67050	23573234.11740
46460	24661239.45340	50630	21809126.46140	54805	20236439.32040	58980	20422289.57840	63150	21791698.72740	67050	23575443.13340
46465	24657520.21940	50635	21806268.92240	54810	20235636.88340	58985	20423401.57040	63155	21793704.62540	67050	23577653.45340
46470	24653801.95340	50640	21803413.51640	54815	20234836.91440	58990	20424514.82840	63160	21795710.53140	67050	23579862.74240
46475	24650082.75040	50645	21800560.83640	54820	20234039.67240	58995	20425629.54740	63165	21797716.82040	67050	23582073.06340
46480	24646363.87540	50650	21797709.07040	54825	20233245.07840	59000	20426746.35240	63170	21799723.68840	67050	23584283.28140
46485	24642645.59440	50655	21794859.75040	54830	20232453.62540	59005	20427864.87540	63175	21801730.89840	67050	23586493.05540
46490	24638927.18840	50660	21792012.65640	54835	20231664.32840	59010	20428984.78940	63180	21803738.96940	67050	23588702.80540
46495	24635209.60240	50665	21789167.47740	54840	20230878.03940	59015	20430106.78940	63185	21805747.19540	67050	23590913.20340
46500	24631490.53140	50670	21786324.10240	54845	20230094.10940	59020	20431230.32040	63190	21807756.42240	67050	23593123.48440
46505	24627772.09440	50675	21783482.14840	54850	20229313.11740	59025	20432355.58640	63195	21809765.66440	67050	23595333.25040
46510	24624054.12540	50680	21780642.67240	54855	20228534.53140	59030	20433482.39140	63200	21811776.15640	67050	23597544.69540
46515	24620335.93840	50685	21777805.21940	54860	20227758.98440	59035	20434611.07040	63205	21813786.24240	67050	23599755.50840
46520	24616617.61740	50690	21774969.68040	54865	20226985.63340	59040	20435741.70340	63210	21815797.16440	67050	23601965.29740
46525	24612898.78940	50695	21772136.48440	54870	20226215.15640	59045	20436873.59440	63215	21817808.99240	67050	23604177.02340
46530	24609181.64840	50700	21769304.52340	54875	20225447.62540	59050	20438007.25840	63220	21819820.91440	67050	23606387.71940
46535	24605464.39140	50705	21766474.46940	54880	20224682.65640	59055	20439142.29740	63225	21821832.89140	67050	23608598.75040
46540	24601746.94540	50710	21763646.66440	54885	20223920.33640	59060	20440279.47740	63230	21823846.36740	67050	23610810.11740
46545	24598029.71940	50715	21760820.86740	54890	20223160.44540	59065	20441418.25040	63235	21825860.08640	67050	23613021.04740
46550	24594312.92240	50720	21757997.00840	54895	20222403.21140	59070	20442558.59440	63240	21827874.28940	67050	23615232.60240
46555	24590595.21140	50725	21755175.06340	54900	20221648.83640	59075	20443701.18040	63245	21829888.34440	67050	23617444.46140
46560	24586878.12540	50730	21752355.03940	54905	20220897.19540	59080	20444844.91440	63250	21831903.81340	67050	23619655.33640
46565	24583160.53140	50735	21749537.00040	54910	20220148.47740	59085	20445990.51640	63255	21833919.02340	67050	23621867.39840
46570	24579444.18040	50740	21746720.71940	54915	20219401.71940	59090	20447137.41440	63260	21835935.07840	67050	23624079.01640
46575	24575727.95340	50745	21743906.83640	54920	20218657.92240	59095	20448286.10240	63265	21837951.93040	67050	23626290.17240
46580	24572011.07840	50750	21741095.07840	54925	20217916.98440	59100	20449437.30540	63270	21839968.55540	67050	23628503.21140
46585	24568294.14840	50755	21738284.43840	54930	20217178.48440	59105	20450589.12540	63275	21841986.40640	67050	23630715.28940
46590	24564577.63340	50760	21735476.75840	54935	20216442.67240	59110	20451742.88340	63280	21844003.90640	67050	23632927.00040
46595	24560861.68840	50765	21732670.68840	54940	20215709.88340	59115	20452898.67240	63285	21846022.90640	67050	23635139.64140
46600	24557145.68840	50770	21729866.46140	54945	20214979.51640	59120	20454055.80540	63290	21848042.03940	67050	23637350.85940
46605	24553429.50040	50775	21727064.74240	54950	20214251.88340	59125	20455214.82840	63295	21850061.31340	67050	23639563.82040
46610	24549714.29740	50780	21724264.46140	54955	20213526.92240	59130	20456375.96140	63300	21852081.74240	67050	23641776.79740
46615	24545998.97740	50785	21721466.92240	54960	20212804.20340	59135	20457537.51640	63305	21854101.67240	67050	23643989.60240
46620	24542283.57840	50790	21718670.64840	54965	20212084.78140	59140	20458701.69540	63310	21856123.07840	67050	23646202.45340
46625	24538568.08640	50795	21715875.84440	54970	20211367.68840	59145	20459867.18840	63315	21858144.38340	67050	23648415.00840
46630	24534851.38340	50800	21713084.24240	54975	20210653.26640	59150	20461034.40640	63320	21860166.61740	67050	23650628.45340
46635	24531137.25840	50805	21710294.14840	54980	20209941.83640	59155	20462203.50040	63325	21862188.70340	67050	23652841.96940
46640	24527422.14840	50810	21707506.02340	54985	20209232.57840	59160	20463374.03940	63330	21864212.25040	67050	23655054.88340
46645	24523707.50040	50815	21704719.51640	54990	20208526.19540	59165	20464545.93840	63335	21866235.11740	67050	23657268.28940
46650	24519993.03940	50820	21701935.57040	54995	20207822.85940	59170	20465720.03940	63340	21868259.14140	67050	23659481.27340
46655	24516278.08640	50825	21699153.56340	55000	20207121.61740	59175	20466895.59440	63345	21870284.06340	67050	23661694.37540
46660	24512563.57040	50830	21696373.51640	55005	20206423.49240	59180	20468072.96140	63350	21872308.68840	67050	23663908.54740
46665	24508849.71140	50835	21693595.67240	55010	20205727.36740	59185	20469251.87540	63355	21874333.85940	67050	23666121.75040
46670	24505136.08640	50840	21690819.37540	55015	20205034.43840	59190	20470432.22740	63360	21876359.86740	67050	23668335.54740
46675	24501422.50840	50845	21688045.59440	55020	20204344.08640	59195	20471614.44540	63365	21878386.24240	67050	23670549.43840
46680	24497709.26640	50850	21685272.61740	55025	20203656.20340	59200	20472798.18840	63370	21880413.27340	67050	23672763.68040
46685	24493995.18840	50855	21682503.02340	55030	20202971.18040	59205	20473983.69540	63375	21882440.39140	67050	23674977.33640
46690	24490282.16440	50860	21679735.10940	55035	20202288.82040	59210	20475170.68040	63380	21884468.03940	67050	23677192.14840
46695	24486569.20340	50865	21676969.44540	55040	20201609.57840	59215	20476359.30540	63385	21886496.35940	67050	23679406.11740
46700	24482855.30540	50870	21674205.49240	55045	20200931.50040	59220	20477549.82040	63390	21888525.24240	67050	23681620.54740
46705	24479143.22740	50875	21671442.96140	55050	20200257.88340	59225	20478741.71940	63395	21890554.43840	67050	23683835.23440
46710	24475430.80540	50880	21668683.36740	55055	20199585.85940	59230	20479935.10940	63400	21892583.89140	67050	23686049.71940
46715	24471718.38340	50885	21665925.74240	55060	20198916.75840	59235	20481130.49240	63405	21894614.04740	67050	23688264.22740
46720	24468006.31340	50890	21663169.78140	55065	20198250.72740	59240	20482327.18840	63410	21896644.65640	67050	23690479.26640
46725	24464294.06340	50895	21660415.87540	55070	20197586.58640	59245	20483525.92240	63415	21898675.88340	67050	23692694.32040
46730	24460581.50040	50900	21657664.16440	55075	20196925.67240	59250	20484726.13340	63420	21900707.36740	67050	23694908.98440
46735	24456869.87540	50905	21654914.28940	55080	20196267.20340	59255	20485928.18840	63425	21902739.89840	67050	23697123.63340
46740	24453159.71140	50910	21652166.75040	55085	20195611.27340	59260	20487131.32840	63430	21904772.00840	67050	23699339.10240
46745	24449448.10940	50915	21649420.38340	55090	20194957.93040	59265	20488336.22740	63435	21906805.32840	67050	23701553.75840
46750	24445736.69540	50920	21646677.08640	55095	20194307.82040	59270	20489543.05540	63440	21908838.85240	67050	23703768.73440
46755	24442025.80540	50925	21643935.71940	55100	20193659.71940	59275	20490751.27340	63445	21910872.57040	67050	23705985.15640
46760	24438315.21940	50930	21641196.15640	55105	20193014.64140	59280	20491960.75040	63450	21912907.03140	67050	23708200.63340
46765	24434604.83640	50935	21638458.67240	55110	20192372.18840	59285	20493172.23440	63455	21914941.93840	67050	23710416.37540
46770	24430893.67240	50940	21635723.35940	55115	20191732.20340	59290	20494385.18040	63460	21916976.90640	67050	23712631.89140
46775	24427184.77340	50945	21632989.77340	55120	20191095.25040	59295	20495600.21140	63465	21919013.07040	67050	23714847.50840
46780	24423475.88340	50950	21630258.24240	55125	20190460.57040	59300	20496816.46940	63470	21921049.22740	67050	23717063.52340
46785	24419766.02340	50955	21627528.28940	55130	20189828.75040	59305	20498034.27340	63475	21923085.89840	67050	23719279.46140
46790	24416057.18840	50960	21624801.43040	55135	20189199.07840	59310	20499253.48440	63480	21925123.00040	67050	23721495.82840
46795	24412347.33640	50965	21622076.28140	55140	20188572.64840	59315	20500474.86740	63485	21927160.88340	67050	23723712.59440
46800	24408638.53140	50970	21619353.09440	55145	20187948.82040	59320	20501697.48440	63490	21929198.93040	67050	23725928.25040
46805	24404930.25840	50975	21616632.02340	55150	20187327.51640	59325	20502921.60240	63495	21931237.28940	67050	23728144.93840
46810	24401222.21940	50980	21613913.32040	55155	20186708.29740	59330	20504147.90640	63500	21933276.69540	67050	23730361.06340
46815	24397513.77340	50985	21611196.03940	55160	20186092.79740	59335	20505375.68040	63505	21935315.84440	67050	23732578.00840
46820	24393806.32840	50990	21608481.03940	55165	20185479.25040	59340	20506604.46140	63510	21937355.45340	67050	23734794.85940
46825	24390098.82840	50995	21605768.39840	55170	20184868.21940	59345	20507835.36740	63515	21939395.75840	67050	23737011.62540
46830	24386391.98440	51000	21603057.52340	55175	20184260.60940	59350	20509067.35940	63520	21941436.67240	67050	23739228.65640
46835	24382685.07840	51005	21600348.86740	55180	20183655.13340	59355	20510301.50040	63525	21943478.26640	67050	23741445.52340
46840	24378976.96940	51010	21597642.71140	55185	20183052.32840	59360	20511537.06340	63530	21945520.02340	67050	23743662.85240
46845	24375271.21140	51015	21594937.90640	55190	20182452.32040	59365	20512774.11740	63535	21947561.53940	67050	23745879.43840
46850	24371564.66440	51020	21592235.17240	55195	20181854.76640	59370	20514012.76640	63540	21949604.60940	67050	23748096.98440
46855	24367858.49240	51025	21589534.96140	55200	20181260.39840	59375	20515253.10240	63545	21951647.56340	67050	23750314.36740
46860	24364152.59440	51030	21586836.96940	55205	20180667.93840	59380	20516495.10940	63550	21953691.03940	67050	23752532.29740
46865	24360447.27340	51035	21584140.49240	55210	20180078.35240	59385	20517738.25040	63555	21955735.35940	67050	23754749.49240
46870	24356741.53940	51040	21581446.05540	55215	20179491.39140	59390	20518983.59440	63560	21957779.18840	67050	23756967.53940
46875	24353037.14140	51045	21578754.17240	55220	20178907.43040	59395	20520230.18040	63565	21959824.36740	67050	23759185.21940
46880	24349332.23440	51050	21576064.60240	55225	20178325.50840	59400	20521478.38340	63570	21961869.70340	67050	23761403.78140
46885	24345627.51640	51055	21573376.39140	55230	20177746.79740	59405	20522728.07040	63575	21963915.06340	67050	23763620.94540
46890	24341923.51640	51060	21570690.60240	55235	20177170.63340	59410	20523979.54740	63580	21965961.40640	67050	23765838.69540
46895	24338218.82040	51065	21568006.93040	55240	20176596.95340	59415	20525232.11740	63585	21968007.93840	67050	23768058.07040
46900	24334514.39840	51070	21565325.75040	55245	20176025.82840	59420	20526486.69540	63590	21970054.69540	67050	23770275.81340
46905	24330810.93840	51075	21562646.32840	55250	20175457.68040	59425	20527742.60940	63595	21972102.45340	67050	23772494.32840
46910	24327107.87540	51080	21559968.56340	55255	20174891.64840	59430	20529000.63340	63600	21974150.18840	67050	23774712.21140
46915	24323405.64140	51085	21557293.49240	55260	20174328.46940	59435	20530259.79740	63605	21976198.75840	67050	23776931.03140
46920	24319702.74240	51090	21554620.28940	55265	20173768.51640	59440	20531520.71140	63610	21978247.57840	67050	23779150.10240
46925	24316000.58640	51095	21551949.35240	55270	20173210.24240	59445	20532782.77340	63615	21980296.54740	67050	23781368.31340
46930	24312298.52340	51100	21549280.45340	55275	20172655.18040	59450	20534046.89840	63620	21982346.03140	67050	23783587.72740
46935	24308596.82040	51105	21546613.25840	55280	20172102.75040	59455	20535312.01640	63625	21984396.08640	67050	23785806.45340
46940	24304895.11740	51110	21543948.14840	55285	20171552.74240	59460	20536578.97740	63630	21986446.78140	67050	23788025.34440
46945	24301194.14840	51115	21541285.75040	55290	20171005.59440	59465	20537847.57040	63635	21988497.57040	67050	23790245.01640
46950	24297492.70340	51120	21538624.81340	55295	20170460.80540	59470	20539117.67240	63640	21990548.66440	67050	23792463.85240
46955	24293792.68040	51125	21535966.33640	55300	20169918.94540	59475	20540389.49240	63645	21992600.46140	67050	23794683.60240
46960	24290091.96140	51130	21533310.05540	55305	20169379.52340	59480	20541662.85240	63650	21994653.32840	67050	23796902.78140
46965	24286392.28940	51135	21530655.86740	55310	20168842.82840	59485	20542937.80540	63655	21996705.78140	67050	23799122.30540
46970	24282692.60940	51140	21528004.07040	55315	20168308.87540	59490	20544214.29740	63660	21998759.14840	67050	23801342.10940
46975	24278993.10940	51145	21525353.50040	55320	20167777.51640	59495	20545491.95340	63665	22000812.38340	67050	23803561.78940
46980	24275294.03940	51150	21522706.18840	55325	20167248.45340	59500	20546771.50040	63670	22002866.58640	67050	23805781.57040
46985	24271595.86740	51155	21520059.75040	55330	20166722.25040	59505	20548052.36740	63675	22004919.58640	67050	23808001.80540
46990	24267897.21940	51160	21517416.50040	55335	20166198.60940	59510	20549334.60240	63680	22006974.52340	67050	23810221.64840
46995	24264199.14840	51165	21514775.17240	55340	20165677.96140	59515	20550618.70340	63685	22009029.69540	67050	23812442.13340
47000	24260501.22740	51170	21512135.53940	55345	20165159.81340	59520	20551904.46940	63690	22011084.78940	67050	23814661.51640
47005	24256804.84440	51175	21509498.45340	55350	20164643.94540	59525	20553191.75040	63695	22013141.81340	67050	23816882.76640
47010	24253106.78940	51180	21506862.89840	55355	20164130.72740	59530	20554480.01640	63700	22015198.03140	67050	23819103.18840
47015	24249410.81340	51185	21504230.18840	55360	20163620.56340	59535	20555770.18840	63705	22017255.53140	67050	23821324.07840
47020	24245713.73440	51190	21501599.33640	55365	20163112.76640	59540	20557062.02340	63710	22019313.19540	67050	23823544.13340
47025	24242017.84440	51195	21498970.57040	55370	20162607.52340	59545	20558355.03940	63715	22021370.51640	67050	23825764.93840
47030	24238320.98440	51200	21496344.50840	55375	20162105.10940	59550	20559649.70340	63720	22023428.86740	67050	23827985.52340
47035	24234625.67240	51205	21493719.42240	55380	20161605.15640	59555	20560946.18840	63725	22025487.36740	67050	23830207.04740
47040	24230930.24240	51210	21491097.34440	55385	20161107.62540	59560	20562244.26640	63730	22027546.17240	67050	23832427.23440
47045	24227236.34440	51215	21488477.42240	55390	20160613.32840	59565	20563543.86740	63735	22029605.39140	67050	23834649.11740
47050	24223541.50040	51220	21485858.55540	55395	20160121.11740	59570	20564844.15640	63740	22031664.97740	67050	23836869.50840
47055	24219847.18840	51225	21483243.43040	55400	20159631.78940	59575	20566147.18840	63745	22033725.21140	67050	23839091.74240
47060	24216153.10240	51230	21480629.65640	55405	20159145.29740	59580	20567450.86740	63750	22035785.36740	67050	23841312.48440
47065	24212461.46140	51235	21478017.54740	55410	20158661.04740	59585	20568755.92240	63755	22037846.70340	67050	23843534.45340
47070	24208767.97740	51240	21475408.54740	55415	20158179.60240	59590	20570063.10940	63760	22039908.47740	67050	23845755.93840
47075	24205074.53140	51245	21472801.22740	55420	20157700.70340	59595	20571371.81340	63765	22041969.75040	67050	23847977.68840
47080	24201381.64840	51250	21470196.15640	55425	20157224.69540	59600	20572681.78940	63770	22044032.35940	67050	23850199.59440
47085	24197689.98440	51255	21467592.84440	55430	20156750.98440	59605	20573993.25840	63775	22046095.05540	67050	23852421.60940
47090	24193998.57040	51260	21464992.37540	55435	20156279.68840	59610	20575306.31340	63780	22048157.63340	67050	23854643.39140
47095	24190308.24240	51265	21462393.60940	55440	20155811.21940	59615	20576620.73440	63785	22050221.57040	67050	23856866.23440
47100	24186616.75840	51270	21459796.78940	55445	20155345.66440	59620	20577936.79740	63790	22052285.39840	67050	23859087.84440
47105	24182927.20340	51275	21457202.98440	55450	20154882.42240	59625	20579254.52340	63795	22054349.10240	67050	23861308.31340
47110	24179236.21940	51280	21454610.76640	55455	20154422.03940	59630	20580573.21940	63800	22056414.15640	67050	23863531.42240
47115	24175547.01640	51285	21452020.71140	55460	20153964.03140	59635	20581893.84440	63805	22058479.44540	67050	23865753.72740
47120	24171857.07840	51290	21449432.96940	55465	20153508.77340	59640	20583215.68040	63810	22060544.51640	67050	23867976.11740
47125	24168167.70340	51295	21446847.28140	55470	20153056.08640	59645	20584539.71140	63815	22062611.04740	67050	23870199.13340
47130	24164479.43040	51300	21444263.92240	55475	20152605.99240	59650	20585864.46940	63820	22064677.15640	67050	23872421.65640
47135	24160791.18040	51305	21441682.22740	55480	20152158.50040	59655	20587190.90640	63825	22066744.11740	67050	23874644.28940
47140	24157103.50840	51310	21439103.09440	55485	20151713.86740	59660	20588519.02340	63830	22068811.54740	67050	23876867.52340
47145	24153416.40640	51315	21436526.14140	55490	20151271.32040	59665	20589848.53940	63835	22070878.94540	67050	23879090.53940
47150	24149728.64140	51320	21433951.45340	55495	20150831.64140	59670	20591179.46140	63840	22072946.34440	67050	23881313.64840
47155	24146042.26640	51325	21431378.96140	55500	20150394.75840	59675	20592512.18840	63845	22075014.82040	67050	23883537.67240
47160	24142356.23440	51330	21428808.21940	55505	20149960.10940	59680	20593845.89840	63850	22077083.62540	67050	23885760.00040
47165	24138670.28140	51335	21426240.30540	55510	20149528.50040	59685	20595181.54740	63855	22079152.22740	67050	23887985.43840
47170	24134985.23440	51340	21423674.21140	55515	20149099.29740	59690	20596518.26640	63860	22081221.88340	67050	23890208.51640
47175	24131300.60240	51345	21421109.88340	55520	20148672.65640	59695	20597856.63340	63865	22083291.91440	67050	23892431.45340
47180	24127615.25040	51350	21418548.69540	55525	20148248.96940	59700	20599196.89840	63870	22085362.40640	67050	23894656.67240
47185	24123930.50840	51355	21415988.67240	55530	20147827.46940	59705	20600538.09440	63875	22087433.03140	67050	23896880.57840
47190	24120246.17240	51360	21413431.78140	55535	20147408.62540	59710	20601881.17240	63880	22089503.55540	67050	23899103.46940
47195	24116562.34440	51365	21410876.70340	55540	20146992.69540	59715	20603225.11740	63885	22091574.79740	67050	23901327.34440
47200	24112880.01640	51370	21408323.59440	55545	20146578.90640	59720	20604571.10240	63890	22093646.00840	67050	23903551.93840
47205	24109197.82040	51375	21405772.89140	55550	20146168.11740	59725	20605918.14140	63895	22095718.60240	67050	23905775.47740
47210	24105515.33640	51380	21403224.14140	55555	20145759.80540	59730	20607267.04740	63900	22097791.11740	67050	23908000.80540
47215	24101833.47740	51385	21400677.79740	55560	20145354.43840	59735	20608617.03140	63905	22099863.60940	67050	23910224.21940
47220	24098152.00040	51390	21398133.79740	55565	20144950.76640	59740	20609968.83640	63910	22101937.14840	67050	23912449.32840
47225	24094471.50040	51395	21395591.84440	55570	20144550.53140	59745	20611322.25840	63915	22104010.57840	67050	23914673.60940
47230	24090790.34440	51400	21393052.07840	55575	20144152.72740	59750	20612676.50840	63920	22106085.12540	67050	23916898.32040
47235	24087110.65640	51405	21390514.37540	55580	20143757.46940	59755	20614032.64840	63925	22108159.82040	67050	23919123.53140
47240	24083430.00840	51410	21387978.82040	55585	20143364.93040	59760	20615389.96140	63930	22110234.57840	67050	23921348.74240
47245	24079750.74240	51415	21385445.59440	55590	20142974.42240	59765	20616749.10940	63935	22112309.90640	67050	23923573.32040
47250	24076072.90640	51420	21382915.12540	55595	20142587.07040	59770	20618109.69540	63940	22114386.03940	67050	23925799.03140
47255	24072394.06340	51425	21380386.33640	55600	20142202.05540	59775	20619471.37540	63945	22116461.51640	67050	23928023.95340
47260	24068716.12540	51430	21377859.49240	55605	20141820.01640	59780	20620835.14140	63950	22118538.25040	67050	23930248.94540
47265	24065038.58640	51435	21375335.46140	55610	20141439.99240	59785	20622199.72740	63955	22120614.53940	67050	23932474.49240
47270	24061361.72740	51440	21372813.57040	55615	20141062.83640	59790	20623565.63340	63960	22122691.46940	67050	23934701.39140
47275	24057684.97740	51445	21370293.56340	55620	20140688.54740	59795	20624933.12540	63965	22124768.86740	67050	23936926.65640
47280	24054008.90640	51450	21367776.35940	55625	20140316.68040	59800	20626303.00840	63970	22126846.64840	67050	23939152.35940
47285	24050333.56340	51455	21365260.57840	55630	20139947.25840	59805	20627673.43040	63975	22128925.12540	67050	23941377.68840
47290	24046658.33640	51460	21362747.37540	55635	20139580.73440	59810	20629045.24240	63980	22131003.22740	67050	23943604.25040
47295	24042983.62540	51465	21360235.96140	55640	20139216.75840	59815	20630418.74240	63985	22133082.88340	67050	23945830.03940
47300	24039309.40640	51470	21357727.59440	55645	20138855.42240	59820	20631793.69540	63990	22135162.03140	67050	23948055.99240
47305	24035636.43040	51475	21355221.06340	55650	20138496.26640	59825	20633170.10940	63995	22137241.88340	67050	23950282.13340
47310	24031962.25840	51480	21352717.35940	55655	20138139.92240	59830	20634548.19540	64000	22139322.01640	67050	23952509.26640
47315	24028289.58640	51485	21350214.63340	55660	20137785.78940	59835	20635927.03940	64005	22141402.65640	67050	23954735.51640
47320	24024616.93040	51490	21347715.01640	55665	20137434.75040	59840	20637307.91440	64010	22143483.10940	67050	23956961.39140
47325	24020945.01640	51495	21345217.45340	55670	20137086.42240	59845	20638689.81340	64015	22145564.37540	67050	23959188.33640
47330	24017274.08640	51500	21342721.80540	55675	20136740.28940	59850	20640073.44540	64020	22147645.26640	67050	23961414.47740
47335	24013602.59440	51505	21340228.98440	55680	20136396.75040	59855	20641458.38340	64025	22149727.91440	67050	23963642.08640
