GST (hour)	GST (min)	GST (sec)	x (m)		y (m)		z (m)		X (m)		Y (m)		Z (m)
12		34		27.4644		3557514.658313	2053932.045623	-4862789.037593	-3209734.113544	-2563621.327830	-4862789.037593
12		44		29.1071		3557514.658313	2053932.045623	-4862789.037593	-3094532.849781	-2701557.668046	-4862789.037593
12		54		30.7499		3557514.658313	2053932.045623	-4862789.037593	-2973408.671890	-2834323.245871	-4862789.037593
13		4		32.3926		3557514.658313	2053932.045623	-4862789.037593	-2846593.410696	-2961663.948921	-4862789.037593
13		14		34.0354		3557514.658313	2053932.045623	-4862789.037593	-2714329.789717	-3083336.047985	-4862789.037593
13		24		35.6781		3557514.658313	2053932.045623	-4862789.037593	-2576870.960597	-3199106.663521	-4862789.037593
13		34		37.3209		3557514.658313	2053932.045623	-4862789.037593	-2434480.018566	-3308754.211385	-4862789.037593
13		44		38.9636		3557514.658313	2053932.045623	-4862789.037593	-2287429.498887	-3412068.826940	-4862789.037593
13		54		40.6064		3557514.658313	2053932.045623	-4862789.037593	-2136000.855222	-3508852.766737	-4862789.037593
14		4		42.2491		3557514.658313	2053932.045623	-4862789.037593	-1980483.920931	-3598920.786998	-4862789.037593
14		14		43.8919		3557514.658313	2053932.045623	-4862789.037593	-1821176.354333	-3682100.498163	-4862789.037593
14		24		45.5346		3557514.658313	2053932.045623	-4862789.037593	-1658383.068991	-3758232.694850	-4862789.037593
14		34		47.1773		3557514.658313	2053932.045623	-4862789.037593	-1492415.650108	-3827171.660569	-4862789.037593
14		44		48.8201		3557514.658313	2053932.045623	-4862789.037593	-1323591.758159	-3888785.446625	-4862789.037593
14		54		50.4628		3557514.658313	2053932.045623	-4862789.037593	-1152234.520887	-3942956.124664	-4862789.037593
15		4		52.1056		3557514.658313	2053932.045623	-4862789.037593	-978671.914838	-3989580.012390	-4862789.037593
15		14		53.7483		3557514.658313	2053932.045623	-4862789.037593	-803236.137622	-4028567.872007	-4862789.037593
15		24		55.3911		3557514.658313	2053932.045623	-4862789.037593	-626262.972084	-4059845.081028	-4862789.037593
15		34		57.0338		3557514.658313	2053932.045623	-4862789.037593	-448091.143600	-4083351.775096	-4862789.037593
15		44		58.6766		3557514.658313	2053932.045623	-4862789.037593	-269061.671833	-4099042.962559	-4862789.037593
15		55		0.3193		3557514.658313	2053932.045623	-4862789.037593	-89517.217918	-4106888.610597	-4862789.037593
16		5		1.9621		3557514.658313	2053932.045623	-4862789.037593	90198.571324	-4106873.702694	-4862789.037593
16		15		3.6048		3557514.658313	2053932.045623	-4862789.037593	269741.721134	-4098998.267386	-4862789.037593
16		25		5.2475		3557514.658313	2053932.045623	-4862789.037593	448768.587185	-4083277.378199	-4862789.037593
16		35		6.8903		3557514.658313	2053932.045623	-4862789.037593	626936.513314	-4059741.124804	-4862789.037593
16		45		8.5330		3557514.658313	2053932.045623	-4862789.037593	803904.487362	-4028434.555426	-4862789.037593
16		55		10.1758		3557514.658313	2053932.045623	-4862789.037593	979333.793871	-3989417.590618	-4862789.037593
17		5		11.8185		3557514.658313	2053932.045623	-4862789.037593	1152888.662380	-3942764.908577	-4862789.037593
17		15		13.4613		3557514.658313	2053932.045623	-4862789.037593	1324236.910091	-3888565.802208	-4862789.037593
17		25		15.1040		3557514.658313	2053932.045623	-4862789.037593	1493050.577663	-3826924.008220	-4862789.037593
17		35		16.7468		3557514.658313	2053932.045623	-4862789.037593	1659006.556921	-3757957.508574	-4862789.037593
17		45		18.3895		3557514.658313	2053932.045623	-4862789.037593	1821787.209287	-3681798.304664	-4862789.037593
17		55		20.0323		3557514.658313	2053932.045623	-4862789.037593	1981080.973737	-3598592.164673	-4862789.037593
18		5		21.6750		3557514.658313	2053932.045623	-4862789.037593	2136582.963125	-3508498.344568	-4862789.037593
18		15		23.3177		3557514.658313	2053932.045623	-4862789.037593	2287995.547737	-3411689.283286	-4862789.037593
18		25		24.9605		3557514.658313	2053932.045623	-4862789.037593	2435028.924948	-3308350.272691	-4862789.037593
18		35		26.6032		3557514.658313	2053932.045623	-4862789.037593	2577401.673909	-3198679.102924	-4862789.037593
18		45		28.2460		3557514.658313	2053932.045623	-4862789.037593	2714841.294179	-3082885.683831	-4862789.037593
18		55		29.8887		3557514.658313	2053932.045623	-4862789.037593	2847084.727290	-2961191.643205	-4862789.037593
19		5		31.5315		3557514.658313	2053932.045623	-4862789.037593	2973878.860240	-2833829.902582	-4862789.037593
19		15		33.1742		3557514.658313	2053932.045623	-4862789.037593	3094981.009950	-2701044.231441	-4862789.037593
19		25		34.8170		3557514.658313	2053932.045623	-4862789.037593	3210159.387757	-2563088.780622	-4862789.037593
19		35		36.4597		3557514.658313	2053932.045623	-4862789.037593	3319193.543054	-2420227.595888	-4862789.037593
19		45		38.1025		3557514.658313	2053932.045623	-4862789.037593	3421874.785236	-2272734.112544	-4862789.037593
19		55		39.7452		3557514.658313	2053932.045623	-4862789.037593	3518006.583134	-2120890.632064	-4862789.037593
20		5		41.3879		3557514.658313	2053932.045623	-4862789.037593	3607404.941145	-1964987.781834	-4862789.037593
20		15		43.0307		3557514.658313	2053932.045623	-4862789.037593	3689898.751449	-1805323.958798	-4862789.037593
20		25		44.6734		3557514.658313	2053932.045623	-4862789.037593	3765330.121473	-1642204.758391	-4862789.037593
20		35		46.3162		3557514.658313	2053932.045623	-4862789.037593	3833554.676104	-1475942.389618	-4862789.037593
20		45		47.9589		3557514.658313	2053932.045623	-4862789.037593	3894441.834026	-1306855.077482	-4862789.037593
